Duration,Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,trials_5149.thisRepN,trials_5149.thisTrialN,trials_5149.thisN,trials_5149.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,key_skip.keys,total_score,Dot_ratio,current_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,key_skip_2.keys,text_2.started,text_5.started,key_resp.started,text_9.started,key_resp.keys,key_resp.rt,text_10.started,participant,Task,Dot Ratio,Deadline,date,expName,psychopyVersion,frameRate,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,0,1,1,2,0,0,0,1,0,0,0,0,,,,579.1732333999826,581.0496769999736,1.8764435999910347,,,,,-76,57:43,-2,584.4925833999878,right,0,1.8447732999920845,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,0,2,2,3,0,0,0,1,0,0,0,0,,,,584.9659518999979,585.483264999988,0.5173130999901332,,,,,-78,57:43,-2,590.2854457999929,right,0,0.4924472999991849,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,0,3,3,1,0,0,0,1,0,0,0,0,,,,589.4451995000127,589.766491700022,0.32129220000933856,,,,,-77,57:43,1,594.7646536999964,right,1,0.29296799999428913,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,1,0,4,3,0,0,0,1,0,0,0,0,,,,593.7001318000257,594.0663610000047,0.3662291999789886,,,,,-79,57:43,-2,599.0196946000215,right,0,0.34321890003047884,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,1,1,5,1,0,0,0,1,0,0,0,0,,,,597.9706748999888,598.4664512000163,0.49577630002750084,,,,,-78,57:43,1,603.2902978999773,right,1,0.46330940001644194,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,1,2,6,2,0,0,0,1,0,0,0,0,,,,602.3649735000217,603.3331650000182,0.9681914999964647,,,,,-80,57:43,-2,607.6845074000303,right,0,0.9418353999499232,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,1,3,7,0,0,0,0,1,0,0,0,0,,,,607.2832422999782,607.9331879999954,0.6499457000172697,,,,,-79,57:43,1,612.6027769999928,right,1,0.6309728000196628,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,0,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,614.3987809999962,614.3987809999962,614.3987809999962,614.3987809999962,space,1.2915101000107825,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,0,0,0,0,,,,,0,0,0,2,0,0,0,2,,,,613.177015400026,613.516445700021,0.3394302999950014,right,1,0.3136704000062309,None,-78,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,0,1,1,1,,,,,0,0,0,2,0,0,0,2,,,,617.4229161000112,617.4616017999942,0.03868569998303428,right,1,0.019390600034967065,None,-77,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,0,2,2,2,,,,,0,0,0,2,0,0,0,2,,,,621.3749739999766,621.7163724999991,0.3413985000224784,right,0,0.3239845000207424,None,-79,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,0,3,3,3,,,,,0,0,0,2,0,0,0,2,,,,625.6160109000048,625.9168507999857,0.30083989998092875,left,1,0.27406209998298436,None,-78,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,1,0,4,2,,,,,0,0,0,2,0,0,0,2,,,,629.8439553999924,630.2664795999881,0.4225241999956779,left,1,0.38970669999253005,None,-77,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,1,1,5,1,,,,,0,0,0,2,0,0,0,2,,,,634.1592404000112,634.4997016999987,0.34046129998750985,left,0,0.3153955999878235,None,-79,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,1,2,6,3,,,,,0,0,0,2,0,0,0,2,,,,638.4211434000172,638.8830515000154,0.46190809999825433,left,1,0.4372649000142701,None,-78,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,1,3,7,0,,,,,0,0,0,2,0,0,0,2,,,,642.7757748999866,643.1832478999859,0.40747299999929965,left,0,0.3785343000199646,None,-80,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,0,0,0,0,0,0,0,2,0,0,0,2,,,,647.1020929000224,647.6664828999783,0.5643899999558926,,,,,-82,57:43,-2,652.4216197999776,left,0,0.5412252999958582,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,0,1,1,1,0,0,0,2,0,0,0,2,,,,651.5827982000192,652.1500257999869,0.5672275999677368,,,,,-84,57:43,-2,656.9023498999886,left,0,0.5482522000093013,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,0,2,2,2,0,0,0,2,0,0,0,2,,,,656.0609578000149,656.6831913000206,0.6222335000056773,,,,,-83,57:43,1,661.3805124000064,left,1,0.5901947999955155,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,0,3,3,3,0,0,0,2,0,0,0,2,,,,660.603549899999,661.0832993999938,0.47974949999479577,,,,,-82,57:43,1,665.9230444999994,left,1,0.46238320000702515,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,1,0,4,0,0,0,0,2,0,0,0,2,,,,664.9989337999723,665.7331746999989,0.7342409000266343,,,,,-84,57:43,-2,670.3184610999888,left,0,0.7067521999706514,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,1,1,5,3,0,0,0,2,0,0,0,2,,,,669.6489490999957,670.3165906000067,0.6676415000110865,,,,,-83,57:43,1,674.9679225999862,left,1,0.6499174000346102,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,1,2,6,2,0,0,0,2,0,0,0,2,,,,674.2346077000257,674.9331187999924,0.6985110999667086,,,,,-82,57:43,1,679.554181399988,left,1,0.6799841999891214,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,1,3,7,1,0,0,0,2,0,0,0,2,,,,678.8240823000087,679.3166035999893,0.4925212999805808,,,,,-84,57:43,-2,684.1435579999816,left,0,0.4664575000060722,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,685.773010200006,685.773010200006,685.773010200006,685.773010200006,space,1.1964011999662034,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,0,0,0,0,,,,,0,0,0,0,0,0,0,3,,,,684.4692436999758,684.8334872000269,0.36424350005108863,right,1,0.3325290000066161,None,-83,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,0,1,1,3,,,,,0,0,0,0,0,0,0,3,,,,688.7512878000271,689.1498090000241,0.3985211999970488,right,0,0.37121359998127446,None,-85,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,0,2,2,1,,,,,0,0,0,0,0,0,0,3,,,,693.053215300024,694.8998737999937,1.8466584999696352,right,1,1.822031700052321,None,-84,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,0,3,3,2,,,,,0,0,0,0,0,0,0,3,,,,698.8503869000124,698.9503441000124,0.09995720000006258,right,0,0.07264319999376312,None,-86,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,1,0,4,2,,,,,0,0,0,0,0,0,0,3,,,,702.9196390999714,703.1837120000273,0.26407290005590767,right,0,0.2436075999867171,None,-88,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,1,1,5,0,,,,,0,0,0,0,0,0,0,3,,,,707.0775849000202,707.399945800018,0.3223608999978751,right,1,0.30081869999412447,None,-87,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,1,2,6,3,,,,,0,0,0,0,0,0,0,3,,,,711.3118810000014,711.6333514999715,0.32147049997001886,right,0,0.2905144999967888,None,-89,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,1,3,7,1,,,,,0,0,0,0,0,0,0,3,,,,715.5431271999842,715.8333954000263,0.2902682000421919,left,0,0.2665280000073835,None,-91,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,,,,,0,0,0,3,0,0,0,0,0,0,0,3,,,,719.7438391000032,720.0666214000084,0.32278230000520125,,,,,-90,57:43,1,725.0634047000203,left,1,0.2899735000100918,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,,,,,0,1,1,1,0,0,0,0,0,0,0,3,,,,723.9915265999734,724.3167218000162,0.3251952000427991,,,,,-92,57:43,-2,729.3110216999776,left,0,0.3069470999762416,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,,,,,0,2,2,2,0,0,0,0,0,0,0,3,,,,728.2249022999895,728.6001764999819,0.3752741999924183,,,,,-94,57:43,-2,733.5444617000176,right,0,0.3456051000393927,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,,,,,0,3,3,0,0,0,0,0,0,0,0,3,,,,732.4968806999968,733.0668020999874,0.5699213999905623,,,,,-96,57:43,-2,737.8164335999754,left,0,0.5373478999827057,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,9,0,9,0,,,,,1,0,4,1,0,0,0,0,0,0,0,3,,,,737.0170094000059,737.3502005999908,0.3331911999848671,,,,,-95,57:43,1,742.3365394999855,right,1,0.3132311999797821,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,9,0,9,0,,,,,1,1,5,2,0,0,0,0,0,0,0,3,,,,741.2936022999929,741.7333318999736,0.43972959998063743,,,,,-97,57:43,-2,746.6130841000122,right,0,0.42122469999594614,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,,,,,1,2,6,0,0,0,0,0,0,0,0,3,,,,745.6609234000207,745.9000347999972,0.23911139997653663,,,,,-96,57:43,1,750.9804639000213,right,1,0.21475300000747666,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,9,0,9,0,,,,,1,3,7,3,0,0,0,0,0,0,0,3,,,,749.8149365999852,750.0667660000036,0.2518294000183232,,,,,-98,57:43,-2,755.1344856999931,right,0,0.21906889998354018,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,9,0,9,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,756.5308967999881,756.5308967999881,756.5308967999881,756.5308967999881,space,1.1274008000036702,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,,,,755.1761926999898,755.5501868000138,0.37399410002399236,right,1,0.3554225999978371,None,-97,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,0,1,1,0,,,,,0,0,0,0,0,0,0,0,,,,759.4719143999973,759.766890799976,0.2949763999786228,right,1,0.26657759997760877,None,-96,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,0,2,2,2,,,,,0,0,0,0,0,0,0,0,,,,763.6707448000088,763.8331643000129,0.1624195000040345,right,0,0.13991450000321493,None,-98,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,0,3,3,3,,,,,0,0,0,0,0,0,0,0,,,,767.7487740999786,767.8833459999878,0.13457190000917763,right,0,0.10993400000734255,None,-100,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,1,0,4,2,,,,,0,0,0,0,0,0,0,0,,,,771.7897279000026,771.8668271999923,0.07709929998964071,right,0,0.05301020003389567,None,-102,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,1,1,5,1,,,,,0,0,0,0,0,0,0,0,,,,775.8272746999864,776.000256099971,0.17298139998456463,right,1,0.1507331999600865,None,-101,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,1,2,6,3,,,,,0,0,0,0,0,0,0,0,,,,779.9461276999791,780.1336840000004,0.18755630002124235,right,0,0.16871410002931952,None,-103,60:40,-2,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,1,3,7,0,,,,,0,0,0,0,0,0,0,0,,,,784.0790442000143,784.2000668999972,0.1210226999828592,right,1,0.10012540000025183,None,-102,60:40,1,,,,,,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,10,0,10,0,,,,,0,0,0,3,0,0,0,0,0,0,0,0,,,,788.128696699976,788.3503163999994,0.22161970002343878,,,,,-104,57:43,-2,793.448238299985,right,0,0.20196799997938797,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,,,,,0,1,1,2,0,0,0,0,0,0,0,0,,,,792.2363258000114,792.5506050999975,0.31427929998608306,,,,,-106,57:43,-2,797.5558127000113,right,0,0.2862027000519447,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,,,,,0,2,2,0,0,0,0,0,0,0,0,0,,,,796.521565300005,796.616800400021,0.09523510001599789,,,,,-105,57:43,1,801.8411031999858,right,1,0.06538200000068173,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,,,,,0,3,3,1,0,0,0,0,0,0,0,0,,,,800.5211260999786,800.6168972000014,0.09577110002283007,,,,,-104,57:43,1,805.8406710000127,right,1,0.07423860003473237,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,10,0,10,0,,,,,1,0,4,0,0,0,0,0,0,0,0,0,,,,804.5318421000266,804.6334433999727,0.10160129994619638,,,,,-103,57:43,1,809.8513918999815,right,1,0.07880020001903176,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2.5,Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,10,0,10,0,,,,,1,1,5,2,0,0,0,0,0,0,0,0,,,,808.5188493999885,808.700456999999,0.18160760001046583,,,,,-105,57:43,-2,813.8383387000067,right,0,0.1549728000536561,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
2,Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,10,0,10,0,,,,,1,2,6,1,0,0,0,0,0,0,0,0,,,,812.596813799988,812.7003096999833,0.10349589999532327,,,,,-104,57:43,1,817.9163730000146,right,1,0.08605719998013228,None,,,,,,,,fff,1 - without skip,"60:40, 57:43","2.5s, 2.0s",2023-07-16_16h08.27.210,Rewa's Exp,2023.1.2,59.97674101728344,
