Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,total_score,response.rt,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,key_resp.keys,key_resp.rt,end_2.started,end_2.stopped,participant,date,expName,psychopyVersion,frameRate,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,4,0,4,0,,,,,0,3,3,5,,,,,,,,455.6063001000002,456.54927679999946,0.9429766999992353,,,46,,469.1751099000003,left,1,0.9165443999991112,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,,,,,0,4,4,3,,,,,,,,460.44449859999986,461.2991745999998,0.8546759999999267,,,44,,474.0132609000002,right,0,0.8375488999990921,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,4,0,4,0,,,,,0,5,5,4,,,,,,,,465.2205280999997,466.33282429999963,1.1122961999999461,,,45,,478.7892873999999,left,1,1.0871234999995067,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,4,0,4,0,,,,,,,,,0,0,0,0,,,,470.2514526999994,471.34896279999975,1.0975101000003633,,,43,,,,,,left,0,1.072082099999534,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,4,0,4,0,,,,,,,,,0,1,1,2,,,,475.24991339999997,476.06598849999955,0.8160750999995798,,,44,,,,,,right,1,0.7839659999990545,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,4,0,4,0,,,,,,,,,0,2,2,1,,,,479.95993009999984,480.9825200999994,1.0225899999995818,,,45,,,,,,right,1,1.002756999999292,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,4,0,4,0,,,,,,,,,0,3,3,3,,,,484.8853174999995,485.8323854999999,0.9470680000003995,,,43,,,,,,right,0,0.925003999999717,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,4,0,4,0,,,,,,,,,0,4,4,5,,,,489.7086895000002,490.78236000000015,1.0736704999999347,,,44,,,,,,left,1,1.0458186999985628,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,4,0,4,0,,,,,,,,,0,5,5,4,,,,494.73229249999986,496.01592059999984,1.2836280999999872,,,42,,,,,,right,0,1.2545043999989502,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.72882030000073,510.72882030000073,510.72882030000073,space,12.85855409999931,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,0,0,0,5,,,,,,,,,,,,512.8079474999995,513.9490379999997,1.1410905000002458,left,1,43,1.114257199998974,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,0,1,1,3,,,,,,,,,,,,517.8515425999994,518.8159434999998,0.964400900000328,left,1,44,0.9434744999989562,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,0,2,2,2,,,,,,,,,,,,522.7278890999996,523.4493301000002,0.7214410000005955,right,1,45,0.6900895999988279,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,0,3,3,4,,,,,,,,,,,,527.3647835000002,528.3490436000002,0.9842601000000286,left,1,46,0.9671318999990035,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,0,4,4,0,,,,,,,,,,,,532.2407601999994,533.5992389000003,1.3584787000008873,right,1,47,1.3294571999986147,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,0,5,5,1,,,,,,,,,,,,537.5175640999996,538.4329200000002,0.9153559000005771,left,0,45,0.8933653999993112,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,,,,,0,0,0,2,,,,,,,,542.3754539000001,543.1826359999995,0.8071820999994088,,,46,,555.9442770000005,right,1,0.7792454999998881,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,,,,,0,1,1,1,,,,,,,,547.1084536999997,547.9159672999995,0.8075135999997656,,,47,,560.6772028000005,right,1,0.7902070999989519,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,,,,,0,2,2,3,,,,,,,,551.8313810999998,552.5660499999994,0.7346688999996331,,,48,,565.4001635000004,left,1,0.7156094999991183,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,,,,,0,3,3,0,,,,,,,,556.4680895000001,557.7659384999997,1.2978489999995872,,,49,,570.0368308000006,right,1,1.2714253999993161,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,,,,,0,4,4,5,,,,,,,,561.6652552999994,562.5826888000001,0.9174335000006977,,,50,,575.2340782000001,left,1,0.888718099999096,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,,,,,0,5,5,4,,,,,,,,566.5030283999995,567.5992362999996,1.0962079000000813,,,51,,580.0717749000005,left,1,1.0757918999997855,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,5,0,5,0,,,,,,,,,0,0,0,0,,,,571.5086676000001,572.8492237999999,1.34055619999981,,,52,,,,,,right,1,1.310021099999176,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,5,0,5,0,,,,,,,,,0,1,1,4,,,,576.7447315,577.6493400999998,0.9046085999998468,,,53,,,,,,left,1,0.8820324999996956,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,5,0,5,0,,,,,,,,,0,2,2,2,,,,581.5418909,582.3160296999995,0.7741387999994913,,,54,,,,,,right,1,0.757124499999918,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,5,0,5,0,,,,,,,,,0,3,3,1,,,,586.2644238000003,587.2659962999996,1.0015724999993836,,,55,,,,,,right,1,0.9697736999996778,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,5,0,5,0,,,,,,,,,0,4,4,3,,,,591.1979845999995,592.0160807000002,0.8180961000007301,,,56,,,,,,left,1,0.7968118999997387,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,5,0,5,0,,,,,,,,,0,5,5,5,,,,595.9268105000001,596.9492725,1.022461999999905,,,54,,,,,,right,0,1.0039267999991353,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6457574000005,611.6457574000005,611.6457574000005,space,9.710412099999303,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,0,0,0,4,,,,,,,,,,,,610.6030783999995,611.7825705999994,1.1794921999999133,left,1,55,1.1597719999990659,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,0,1,1,1,,,,,,,,,,,,615.6659423000001,616.4170404999995,0.7510981999994328,right,1,56,0.729177899998831,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,0,2,2,0,,,,,,,,,,,,620.3413522999999,621.2166981,0.8753458000001046,right,1,57,0.8538055999988501,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,0,3,3,3,,,,,,,,,,,,625.1491835999996,626.0160951999997,0.866911600000094,left,1,58,0.8460609999992812,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,0,4,4,5,,,,,,,,,,,,629.9072937999999,631.1661999999997,1.2589061999997284,left,1,59,1.2312939999992523,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,0,5,5,2,,,,,,,,,,,,635.0624492999996,635.8493969000001,0.7869476000005307,right,1,60,0.7560853999993924,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,0,0,0,1,,,,,,,,639.7755951999998,640.7500426999995,0.9744474999997692,,,58,,653.3444138000004,left,0,0.9465013999997609,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,,,,,0,1,1,5,,,,,,,,644.6521328999997,645.4662644,0.8141315000002578,,,56,,658.2209173000001,right,0,0.7899793999986287,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,,,,,0,2,2,2,,,,,,,,649.4345218999997,650.3328685999995,0.89834669999982,,,57,,663.0033486000002,right,1,0.8811446999998225,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,,,,,0,3,3,0,,,,,,,,654.2368034000001,655.7162031999997,1.4793997999995554,,,58,,667.8056102999999,right,1,1.4462187999997695,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,0,4,4,4,,,,,,,,659.6381960999997,660.7826679,1.1444718000002467,,,59,,673.2070118000001,left,1,1.1158596999994188,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,,,,,0,5,5,3,,,,,,,,664.6749271999997,665.566229,0.8913018000002921,,,60,,678.2436980000002,left,1,0.8639094999989538,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,0,0,1,,,,669.4803108999995,670.4662406999996,0.9859298000001218,,,61,,,,,,right,1,0.9537921999990431,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,1,1,4,,,,674.4052978999998,675.4493486000001,1.044050700000298,,,62,,,,,,left,1,1.012853999998697,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,6,0,6,0,,,,,,,,,0,2,2,5,,,,679.3647258000001,680.1495946999994,0.7848688999993101,,,60,,,,,,right,0,0.7668034999996962,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,3,3,2,,,,684.0247829999998,684.9830665,0.9582835000001069,,,61,,,,,,right,1,0.9300575999995999,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,6,0,6,0,,,,,,,,,0,4,4,0,,,,688.9091976,689.7003869,0.7911893000000418,,,62,,,,,,right,1,0.773148699999183,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,6,0,6,0,,,,,,,,,0,5,5,3,,,,693.6340498999998,694.2997495999998,0.6656997000000047,,,60,,,,,,right,0,0.6338158999997177,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.9959501000003,708.9959501000003,708.9959501000003,space,11.808322599998974,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,0,0,0,2,,,,,,,,,,,,710.0477965999999,710.7495222999996,0.7017256999997699,right,1,61,0.6834523999996236,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,0,1,1,4,,,,,,,,,,,,714.6472371,715.5329581999995,0.8857210999995004,left,1,62,0.8595571999994718,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,0,2,2,3,,,,,,,,,,,,719.4449932999996,720.3172795999999,0.872286300000269,right,0,60,0.8466040999992401,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,0,3,3,5,,,,,,,,,,,,724.2583420000001,725.1665446999996,0.9082026999994923,left,1,61,0.888612199999443,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,0,4,4,1,,,,,,,,,,,,729.1073502999998,729.8664590999997,0.7591087999999218,right,1,62,0.7360154999987572,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,0,5,5,0,,,,,,,,,,,,733.7894175000001,735.2161458999999,1.4267283999997744,right,1,63,1.406029499999022,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,0,0,0,4,,,,,,,,739.1187690999996,740.2829325000002,1.1641634000006889,,,64,,752.6875257000002,left,1,1.14090749999923,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,0,1,1,3,,,,,,,,744.1868362999994,745.2664226999996,1.079586400000153,,,65,,757.7556496000007,left,1,1.056029899999885,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,0,2,2,1,,,,,,,,749.1946331999998,750.0832210999997,0.8885878999999477,,,66,,762.7634355999999,right,1,0.8717050999994171,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,0,3,3,0,,,,,,,,753.9857458999995,755.1000435999995,1.1142976999999519,,,67,,767.5545731000002,right,1,1.0813192999985404,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,0,4,4,2,,,,,,,,759.0682667000001,759.7664976999995,0.6982309999993959,,,68,,772.6369996000003,right,1,0.6714929999998276,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,0,5,5,5,,,,,,,,763.6611753999996,764.5996831999992,0.9385077999995701,,,69,,777.2299167000001,left,1,0.9176511999994545,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,0,0,4,,,,768.5216164000003,769.683014199999,1.1613977999986673,,,70,,,,,,left,1,1.1366128999998182,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,1,1,1,,,,773.5921969000001,774.2998911000004,0.7076942000003328,,,71,,,,,,right,1,0.6835343999991892,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,2,2,3,,,,778.2415864000004,778.9998117999994,0.7582253999989916,,,72,,,,,,left,1,0.7376660999998421,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,7,0,7,0,,,,,,,,,0,3,3,5,,,,782.9127269999999,783.9837768999996,1.0710498999997071,,,73,,,,,,left,1,1.051171400000385,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,7,0,7,0,,,,,,,,,0,4,4,0,,,,787.9049425000003,789.0329570999993,1.1280145999990054,,,71,,,,,,left,0,1.0980478000001312,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,7,0,7,0,,,,,,,,,0,5,5,2,,,,792.9803851000006,793.7169951000005,0.7366099999999278,,,69,,,,,,left,0,0.7191874000000098,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.4127303000005,808.4127303000005,808.4127303000005,space,17.40770859999975,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,0,0,0,4,,,,,,,,,,,,815.0668997999992,815.9673622,0.9004624000008334,left,1,70,0.8723571999980777,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,0,1,1,2,,,,,,,,,,,,819.9003153000003,820.7165094000002,0.8161940999998478,left,0,68,0.7991925999995146,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,0,2,2,1,,,,,,,,,,,,824.6158879999994,825.7332987,1.1174107000006188,right,1,69,1.0907090999990032,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,0,3,3,5,,,,,,,,,,,,829.6485805999991,830.4833033000004,0.8347227000012936,left,1,70,0.8020868999992672,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,0,4,4,3,,,,,,,,,,,,834.4451173999996,835.4000759,0.9549585000004299,left,1,71,0.9338778999990609,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,0,5,5,0,,,,,,,,,,,,839.3748929999992,840.4332052999989,1.0583122999996704,right,1,72,1.036664399998699,,,,,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,0,0,0,1,,,,,,,,844.3366450000003,845.2999252,0.9632801999996445,,,70,,857.9054271000005,left,0,0.9388878999980079,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,0,1,1,0,,,,,,,,849.2089308000004,850.0665725999997,0.8576417999993282,,,71,,862.7777201000008,right,1,0.8342714999998861,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,0,2,2,4,,,,,,,,853.963166999999,855.083286099999,1.1201191000000108,,,72,,867.531942900001,left,1,1.0880447999988974,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,,,,,0,3,3,3,,,,,,,,859.0114127000006,859.8666347999997,0.8552220999990823,,,70,,872.5795464000003,right,0,0.8324310999996669,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,,,,,0,4,4,2,,,,,,,,863.8044290000007,864.849979399999,1.0455503999983193,,,71,,877.3732409000004,right,1,1.014055699999517,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,0,5,5,5,,,,,,,,868.7670790999991,869.9832068999995,1.2161278000003222,,,69,,882.3359084000003,right,0,1.1955312999998569,,,,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,8,0,8,0,,,,,,,,,0,0,0,3,,,,873.8725963999996,874.5665163000003,0.6939199000007648,,,70,,,,,,left,1,0.6744877999990422,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,8,0,8,0,,,,,,,,,0,1,1,1,,,,878.4936007999995,879.3672135999996,0.8736128000000463,,,68,,,,,,left,0,0.8446809999986726,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,8,0,8,0,,,,,,,,,0,2,2,4,,,,883.3266386000005,884.4499645000005,1.1233259000000544,,,69,,,,,,left,1,1.1002656999989995,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,8,0,8,0,,,,,,,,,0,3,3,0,,,,888.3758011,889.567081799999,1.1912806999989698,,,67,,,,,,left,0,1.1634899000000587,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,8,0,8,0,,,,,,,,,0,4,4,5,,,,893.4938986999996,894.8333255999996,1.339426900000035,,,65,,,,,,right,0,1.3171889999994164,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,8,0,8,0,,,,,,,,,0,5,5,2,,,,898.7275385999992,899.4333768000006,0.7058382000013808,,,66,,,,,,right,1,0.6841759999988426,,,,,,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.1130413999999,914.1130413999999,914.1130413999999,space,1.9473755999988498,,,Rachel,2023-07-20_15h51.34.302,Rewa's Exp,2023.1.2,59.9972521256645,
