Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,Videoshowstart,Videoshowstop,VideoshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_5.started,text_6.started,key_resp.keys,key_resp.rt,end_2.started,end_2.stopped,participant,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,0,5,5,2,,,,,,,,,,,,1277.4505465,1278.1038892000001,0.6533427000001666,right,1,0.6207417000001669,111,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,,,,,0,0,0,0,,,,,,,,1282.0249265,1282.7203571,0.6954306000000088,,,,112,1288.3322727,right,1,0.6692664000000832,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,0,1,1,5,,,,,,,,1286.6218537,1287.570921,0.9490673000000243,,,,113,1292.9291795,left,1,0.9299064999999018,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,0,2,2,1,,,,,,,,1291.5070025,1292.2871211000001,0.7801186000001508,,,,114,1297.8143544999998,right,1,0.7561712999998917,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,0,3,3,2,,,,,,,,1296.1925985,1297.1874376,0.9948391000000356,,,,112,1302.4999383999998,left,0,0.973642199999972,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,13,0,13,0,,,,,0,4,4,4,,,,,,,,1301.1530837,1301.9537901,0.800706400000081,,,,113,1307.4603960999998,left,1,0.7739477000001216,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,0,5,5,3,,,,,,,,1305.8682999,1306.9704525,1.102152599999954,,,,114,1312.1756486,left,1,1.083337400000005,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,13,0,13,0,,,,,,,,,0,0,0,3,,,,1310.8793906,1311.6871504,0.8077597999999853,,,,115,,,,,left,1,0.7758792000000767,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,13,0,13,0,,,,,,,,,0,1,1,0,,,,1315.5972043000002,1316.2370724,0.6398680999998305,,,,116,,,,,right,1,0.6170667999998614,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,13,0,13,0,,,,,,,,,0,2,2,5,,,,1320.1577958,1321.0204096,0.8626137999999628,,,,117,,,,,left,1,0.8328081000000793,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,13,0,13,0,,,,,,,,,0,3,3,2,,,,1324.9120092,1325.7373594,0.8253502000000026,,,,115,,,,,left,0,0.8071332999999186,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,13,0,13,0,,,,,,,,,0,4,4,4,,,,1329.633969,1330.4372972,0.8033282000001236,,,,116,,,,,left,1,0.7728651000001037,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,13,0,13,0,,,,,,,,,0,5,5,1,,,,1334.3559973000001,1335.2040085,0.8480111999999735,,,,117,,,,,right,1,0.8274526000001288,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.6388605000002,1342.6388605000002,1342.6388605000002,space,3.1154147999999395,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,0,0,0,5,,,,,,,,,,,,1342.2738905,1343.0869978,0.813107299999956,left,1,0.780155499999978,118,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,0,1,1,3,,,,,,,,,,,,1346.9958011,1347.6537302000002,0.6579291000000467,left,1,0.6268128000000388,119,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,14,0,14,0,0,2,2,4,,,,,,,,,,,,1351.5427243000001,1352.2205403,0.6778159999998934,left,1,0.6560909000000947,120,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,0,3,3,2,,,,,,,,,,,,1356.1362982,1356.8537601,0.7174618999999893,right,1,0.6940020999999206,121,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,14,0,14,0,0,4,4,0,,,,,,,,,,,,1360.7685472,1361.60411,0.8355627999999342,right,1,0.8145108999998456,122,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,0,5,5,1,,,,,,,,,,,,1365.568086,1366.2872143,0.7191282999999657,right,1,0.6873134000001073,123,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,,,,,0,0,0,2,,,,,,,,1370.2314507,1370.9871628,0.7557120999999825,,,,124,1376.5387968999999,right,1,0.7271795000000338,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,14,0,14,0,,,,,0,1,1,4,,,,,,,,1374.9511237000002,1375.6371942,0.6860704999999143,,,,125,1381.2584831,left,1,0.6552419000000782,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,14,0,14,0,,,,,0,2,2,0,,,,,,,,1379.5487338,1380.4706130000002,0.9218792000001486,,,,126,1385.8560848000002,right,1,0.889708799999994,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,,,,,0,3,3,5,,,,,,,,1384.3947537000001,1385.1538722,0.7591184999998859,,,,127,1390.7021080999998,left,1,0.7405406999999968,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,,,,,0,4,4,1,,,,,,,,1389.0798926,1389.854032,0.7741393999999673,,,,128,1395.3872496999998,right,1,0.7512406000001874,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,,,,,0,5,5,3,,,,,,,,1393.7734936000002,1394.7041327000002,0.9306391000000076,,,,129,1400.0808467000002,left,1,0.9055357000000868,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,14,0,14,0,,,,,,,,,0,0,0,3,,,,1398.6353017000001,1399.2873224,0.6520206999998663,,,,130,,,,,left,1,0.6280513000000383,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,14,0,14,0,,,,,,,,,0,1,1,4,,,,1403.2343179000002,1404.3875795000001,1.1532615999999507,,,,131,,,,,left,1,1.1324034000000438,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,14,0,14,0,,,,,,,,,0,2,2,5,,,,1408.3484687,1409.0878360000002,0.73936730000014,,,,132,,,,,left,1,0.7068927999999914,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,14,0,14,0,,,,,,,,,0,3,3,2,,,,1412.9711336,1413.6042109,0.6330772999999681,,,,133,,,,,right,1,0.6127363000001651,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,14,0,14,0,,,,,,,,,0,4,4,1,,,,1417.5714063,1418.3041254,0.7327190999999402,,,,134,,,,,right,1,0.7068366000002015,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,14,0,14,0,,,,,,,,,0,5,5,0,,,,1422.2424290000001,1423.3204440000002,1.0780150000000503,,,,132,,,,,left,0,1.0535183999999163,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.7723878000002,1430.7723878000002,1430.7723878000002,space,2.7897838000002366,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,15,0,15,0,0,0,0,0,,,,,,,,,,,,1430.0422764,1431.3207316,1.278455200000053,right,1,1.2530525000000807,133,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,15,0,15,0,0,1,1,3,,,,,,,,,,,,1435.2393831000002,1435.9875235000002,0.7481404000000111,left,1,0.719642300000146,134,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,15,0,15,0,0,2,2,5,,,,,,,,,,,,1439.9332499,1440.5873309,0.6540810000001329,left,1,0.62633859999994,135,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,15,0,15,0,0,3,3,4,,,,,,,,,,,,1444.4915821,1445.370588,0.8790059000000383,left,1,0.8516270999999733,136,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,15,0,15,0,0,4,4,2,,,,,,,,,,,,1449.2860481,1450.0383426,0.7522945000000618,right,1,0.7290985999999293,137,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,15,0,15,0,0,5,5,1,,,,,,,,,,,,1453.9607501,1454.9374464,0.9766962999999578,right,1,0.9494243000000324,138,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,15,0,15,0,,,,,0,0,0,5,,,,,,,,1458.8478589000001,1459.7040815,0.85622259999991,,,,139,1465.1552523999999,left,1,0.823433399999999,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,15,0,15,0,,,,,0,1,1,2,,,,,,,,1463.6150643,1464.3207178,0.7056534999999258,,,,140,1469.9224365999999,right,1,0.6792569999998932,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,15,0,15,0,,,,,0,2,2,0,,,,,,,,1468.2556021,1469.0880575,0.8324554000000717,,,,138,1474.5629481,left,0,0.8082880000000614,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,15,0,15,0,,,,,0,3,3,1,,,,,,,,1473.0169224,1473.8208530000002,0.8039306000000579,,,,139,1479.3243102000001,right,1,0.7740621000001511,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,15,0,15,0,,,,,0,4,4,4,,,,,,,,1477.7385819,1478.5208523000001,0.7822704000000158,,,,140,1484.0459354,left,1,0.7649716000001945,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,15,0,15,0,,,,,0,5,5,3,,,,,,,,1482.438182,1483.3709108,0.9327287999999498,,,,141,1488.74555,left,1,0.9050688999999466,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,15,0,15,0,,,,,,,,,0,0,0,1,,,,1487.2994524,1488.104255,0.8048025999999027,,,,142,,,,,right,1,0.7799115999999913,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,15,0,15,0,,,,,,,,,0,1,1,2,,,,1492.0071478,1492.6543082,0.6471604000000752,,,,143,,,,,right,1,0.61524820000011,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,15,0,15,0,,,,,,,,,0,2,2,0,,,,1496.5594627,1497.1707493000001,0.611286600000085,,,,144,,,,,right,1,0.5916220000000294,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,15,0,15,0,,,,,,,,,0,3,3,4,,,,1501.1021014,1501.7041095000002,0.6020081000001483,,,,142,,,,,right,0,0.576866300000006,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,15,0,15,0,,,,,,,,,0,4,4,3,,,,1505.6124225,1506.5709244,0.9585018999998738,,,,143,,,,,left,1,0.9307248999999729,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,15,0,15,0,,,,,,,,,0,5,5,5,,,,1510.4775572,1511.4710976000001,0.993540400000029,,,,144,,,,,left,1,0.9767399000000978,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.9224905,1518.9224905,1518.9224905,space,2.312794200000212,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,0,0,0,2,,,,,,,,,,,,1517.7087283,1518.4213364,0.7126080999998976,right,1,0.690415100000223,145,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,0,1,1,3,,,,,,,,,,,,1522.3906938,1523.1046201000001,0.7139263000001392,left,1,0.6964655000000448,146,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,0,2,2,1,,,,,,,,,,,,1527.0303921,1527.7045324,0.6741403000000901,right,1,0.6491101000002573,147,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,0,3,3,5,,,,,,,,,,,,1531.6842931,1532.4541410000002,0.7698479000000589,left,1,0.7380131000001029,148,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,0,4,4,0,,,,,,,,,,,,1536.3964977,1537.1208746,0.7243768999999247,left,0,0.7070968000001585,146,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,16,0,16,0,0,5,5,4,,,,,,,,,,,,1541.0422123,1541.7711173,0.7289049999999406,left,1,0.7013101999999662,147,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,,,,,0,0,0,3,,,,,,,,1545.6979315,1546.5543240000002,0.8563925000000836,,,,148,1552.0052437999998,left,1,0.8374396000000388,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,,,,,0,1,1,5,,,,,,,,1550.4595205,1551.0544231000001,0.5949026000000686,,,,149,1556.7668822,left,1,0.5627418000000262,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,,,,,0,2,2,1,,,,,,,,1554.9718685,1555.7043565000001,0.7324880000001031,,,,150,1561.279219,right,1,0.6996978999999328,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,,,,,0,3,3,0,,,,,,,,1559.6562039,1560.3543446,0.6981407000000672,,,,151,1565.9635487,right,1,0.6791592000000719,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,16,0,16,0,,,,,0,4,4,4,,,,,,,,1564.2520490000002,1564.9544008,0.7023517999998603,,,,152,1570.5594339999998,left,1,0.6754121000000168,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,,,,,0,5,5,2,,,,,,,,1568.8379788,1569.6544424,0.8164636000001337,,,,153,1575.1453206,right,1,0.7843381999999792,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,16,0,16,0,,,,,,,,,0,0,0,2,,,,1573.5467018000002,1574.5385896,0.9918877999998585,,,,151,,,,,left,0,0.9723606999999674,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,16,0,16,0,,,,,,,,,0,1,1,5,,,,1578.4829518000001,1579.5042476,1.0212957999999617,,,,152,,,,,left,1,1.0041098000000375,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,16,0,16,0,,,,,,,,,0,2,2,1,,,,1583.432647,1584.3210617,0.8884146999998848,,,,153,,,,,right,1,0.8709658999999874,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,16,0,16,0,,,,,,,,,0,3,3,3,,,,1588.2187362,1589.1885985000001,0.9698623000001589,,,,154,,,,,left,1,0.9397828000002164,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,16,0,16,0,,,,,,,,,0,4,4,4,,,,1593.1238967000002,1594.2877976,1.1639008999998168,,,,155,,,,,left,1,1.1472674000000325,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,16,0,16,0,,,,,,,,,0,5,5,0,,,,1598.1974128000002,1599.1377804,0.940367599999945,,,,156,,,,,right,1,0.9218072000002167,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.5728061999998,1606.5728061999998,1606.5728061999998,space,3.3812661999999136,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,0,0,0,3,,,,,,,,,,,,1606.4320996000001,1607.1710298,0.7389301999999134,left,1,0.7195080999998709,157,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,17,0,17,0,0,1,1,4,,,,,,,,,,,,1611.0629876,1611.738572,0.6755843999999342,left,1,0.6558800999999903,158,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,17,0,17,0,0,2,2,2,,,,,,,,,,,,1615.6902162000001,1616.3222283,0.6320120999998835,right,1,0.6128532999999834,159,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,17,0,17,0,0,3,3,1,,,,,,,,,,,,1620.2388084000002,1621.3209789,1.0821704999998474,right,1,1.0556276999999454,160,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,0,4,4,5,,,,,,,,,,,,1625.2291236,1625.9542585000002,0.7251349000000573,left,1,0.6975281000001132,161,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,17,0,17,0,0,5,5,0,,,,,,,,,,,,1629.8586904000001,1630.8712206,1.012530199999901,right,1,0.9888144000000239,162,,,,,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,17,0,17,0,,,,,0,0,0,0,,,,,,,,1634.759096,1635.7211816000001,0.9620856000001368,,,,163,1641.0663865000001,right,1,0.9370674000000463,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,,,,,0,1,1,5,,,,,,,,1639.6217069000002,1640.5547096,0.9330026999998609,,,,164,1645.9290317,left,1,0.9053751999998667,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,17,0,17,0,,,,,0,2,2,4,,,,,,,,1644.4478349,1645.4546073000001,1.0067724000000453,,,,165,1650.7552070000002,left,1,0.9746281000001318,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,17,0,17,0,,,,,0,3,3,2,,,,,,,,1649.359756,1650.021089,0.6613330000000133,,,,166,1655.6670986999998,right,1,0.6311897000001636,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,,,,,0,4,4,3,,,,,,,,1653.9284241,1654.7045263,0.7761021999999684,,,,167,1660.235823,left,1,0.7587143000001788,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,17,0,17,0,,,,,0,5,5,1,,,,,,,,1658.6186076000001,1659.6882831,1.069675499999903,,,,168,1664.9259361999998,right,1,1.044079399999987,,,,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,17,0,17,0,,,,,,,,,0,0,0,3,,,,1663.6436805,1664.3045971000001,0.6609166000000641,,,,169,,,,,left,1,0.6280115999999225,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,17,0,17,0,,,,,,,,,0,1,1,5,,,,1668.2335846,1668.9381117,0.7045270999999502,,,,170,,,,,left,1,0.68596580000019,,,,,,,,Tokka,2023-07-20_13h53.25.030,Rewa's Exp,2023.1.2,59.986419074716224,
