Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,DotsshowRT,response.keys,response.corr,response.rt,total_score,Left_3.started,response_2.keys,response_2.corr,response_2.rt,response_3.keys,response_3.corr,response_3.rt,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2,0,2,0,0,4,4,3,,,,,,,,,1.8343494001310319,None,0,,-39,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,2,0,2,0,0,5,5,0,,,,,,,,,2.6506730001419783,None,0,,-41,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,red,green,right,Countdown_2s.jpg,2,0,2,0,,,,,0,0,0,1,,,,,2.3676346000283957,,,,-43,236.90188900008798,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,red,green,right,Countdown_2.5s.jpg,2,0,2,0,,,,,0,1,1,0,,,,,2.851376499980688,,,,-45,242.8624108999502,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,2,0,2,0,,,,,0,2,2,4,,,,,2.6677327998913825,,,,-47,249.39887779997662,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2s.mp4,green,red,left,Countdown_2s.jpg,2,0,2,0,,,,,0,3,3,5,,,,,2.350909400032833,,,,-49,255.64957560016774,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,2,0,2,0,,,,,0,4,4,2,,,,,1.8678458000067621,,,,-51,261.6148049000185,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,green,red,left,Countdown_1.5s.jpg,2,0,2,0,,,,,0,5,5,3,,,,,1.867399499984458,,,,-53,267.0980831000488,None,0,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,0,0,0,0,1.6341540000867099,,,,-55,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,1,0,1,0,1.6674973999615759,,,,-57,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,2,0,2,0,1.6345374998636544,,,,-59,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,3,0,3,0,1.701314500067383,,,,-61,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,4,0,4,0,1.6843743999488652,,,,-63,,,,,None,0,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,296.2520723999478,297.252039300045,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_1.5s.mp4,red,green,right,Countdown_1.5s.jpg,3,0,3,0,0,0,0,2,,,,,,,,,1.8841803998220712,None,0,,-65,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
Countdown_2.5s.mp4,green,red,left,Countdown_2.5s.jpg,3,0,3,0,0,1,1,4,,,,,,,,,2.651027400046587,None,0,,-67,,,,,,,,,,451246,001,2023-07-12_14h02.56.434,Rewa's Exp,2023.1.2,60.02415367975166,
